time,x,y,z,ax,ay,az,aw,roll,pitch,yaw
1526316986.67,-8.30814647675,0.186708062887,5.44076108932,-0.00430991086256,-0.678871333487,0.0132061534114,0.734125830324,-0.300689712145,-1.48879931377,0.313281563327,
1526316986.8,-8.36216926575,0.175960347056,5.44366931915,-0.00452673749777,-0.678541207297,0.0149560452532,0.734396116111,-0.328233642194,-1.48711368251,0.342995964882,
1526316986.87,-8.39491176605,0.175610139966,5.44199800491,-0.00458413544926,-0.67923090757,0.0142797301779,0.733771387566,-0.326128392631,-1.48915859356,0.339851572842,
1526316986.99,-8.44884777069,0.163995340466,5.43979167938,-0.00429715910579,-0.67865859187,0.0161737276847,0.734263209372,-0.344346968339,-1.48697524283,0.361157932492,
1526316987.09,-8.48188209534,0.163983285427,5.43870687485,-0.00419485391016,-0.679303266182,0.0156379644229,0.733679037334,-0.341643774232,-1.4889191342,0.357840523933,
1526316987.17,-8.52754211426,0.157341018319,5.45447540283,-0.00258143912245,-0.679108627806,0.0156508356736,0.733866376907,-0.312167434613,-1.48915469963,0.330666026325,
1526316987.29,-8.56074619293,0.157430380583,5.45386457443,-0.00231693543927,-0.679728857408,0.0151441156385,0.733303462408,-0.305986530228,-1.49108675061,0.324141568428,
1526316987.41,-8.63075828552,0.140089914203,5.45139694214,-0.00431967157438,-0.678784704856,0.0146388243858,0.734178704207,-0.322449283745,-1.48797265911,0.337055421863,
1526316987.49,-8.66451931,0.140232086182,5.45139503479,-0.00415933107586,-0.679385539624,0.0141641904752,0.733632990141,-0.318663816711,-1.48979842108,0.33282455417,
1526316987.61,-8.71348285675,0.133774206042,5.45179462433,-0.00245266694345,-0.679009221043,0.0157587069133,0.733956487348,-0.310623057645,-1.48890946266,0.32945670177,
1526316987.71,-8.74748420715,0.133907645941,5.45190095901,-0.00220364510343,-0.67963157907,0.015356856394,0.733389546994,-0.306422991509,-1.49079636896,0.325039601213,
1526316987.81,-8.80149555206,0.125762671232,5.45107269287,-0.00330385176922,-0.678482000603,0.0138329372272,0.734479345706,-0.289526752145,-1.4879551041,0.304430048122,
1526316987.89,-8.8349981308,0.126676186919,5.45093393326,-0.00277828692012,-0.679057498116,0.0134474984373,0.73395664733,-0.279824435846,-1.4898150418,0.294925500189,
1526316987.97,-8.88361644745,0.121048621833,5.45959568024,-0.00195400057708,-0.679858813093,0.0158576857793,0.733168950477,-0.312614056857,-1.49128668242,0.332292702777,
1526316988.09,-8.91720581055,0.122217819095,5.45897531509,-0.00136639452301,-0.680451741996,0.015613977759,0.732625254464,-0.304565242053,-1.49318292478,0.324729890543,
1526316988.23,-8.96838665009,0.115572437644,5.46352243423,-0.00269510366451,-0.680957105285,0.0175749314705,0.732107423102,-0.366768741929,-1.49296628216,0.387828329176,
1526316988.28,-9.00170326233,0.116596460342,5.46273231506,-0.00202305806054,-0.681572821258,0.0173069768539,0.731542797867,-0.358288881217,-1.49500683805,0.379919556944,
1526316988.38,-9.04353523254,0.114086538553,5.47184085846,-0.00124296582442,-0.682334116024,0.0185665585752,0.730803593347,-0.375726329836,-1.49672931346,0.400243013392,
1526316988.48,-9.07663536072,0.115107566118,5.47093439102,-0.000657780601022,-0.682947767493,0.0185129680133,0.730232281002,-0.372547963906,-1.49862329623,0.397816134661,
1526316988.59,-9.11713504791,0.113089226186,5.46611452103,0.00142430367493,-0.683692867568,0.0195085805937,0.729507676094,-0.361139899399,-1.50112539555,0.390762522491,
1526316988.7,-9.15022182465,0.113851256669,5.46488809586,0.00208215642629,-0.684390304022,0.0193325890065,0.72885652044,-0.354919155568,-1.5033324873,0.385222576426,
1526316988.82,-9.19880485535,0.106922030449,5.4634604454,0.00242347409454,-0.684643606131,0.0199713138532,0.728600306053,-0.363977866774,-1.50384925811,0.395667957264,
1526316988.88,-9.23081493378,0.108104884624,5.46481275558,0.00302070401231,-0.685235598444,0.0197688828231,0.728046867478,-0.356781649378,-1.50577246943,0.389029430563,
1526316988.99,-9.26143169403,0.110916547477,5.46039152145,0.00637090044692,-0.685587136836,0.0222472970211,0.727622668151,-0.34087914348,-1.50723964891,0.381374597712,
1526316989.09,-9.29314136505,0.112094916403,5.46147918701,0.00706840360861,-0.686148484817,0.0220261240404,0.7270936283,-0.329665290643,-1.50913855684,0.370833634081,
1526316989.21,-9.32116317749,0.116392351687,5.46016550064,0.0106038925315,-0.686876786274,0.0262340816505,0.726222838322,-0.352069769749,-1.51091393643,0.404195794067,
1526316989.31,-9.35305786133,0.117347635329,5.46145391464,0.0112696443171,-0.687539812888,0.0261407739964,0.725588492705,-0.34612186313,-1.5130154144,0.399056451171,
1526316989.4,-9.38287162781,0.120710402727,5.44374704361,0.0135583336739,-0.686650905932,0.0227476682435,0.726504816612,-0.200929098312,-1.51294747825,0.25230067269,
1526316989.49,-9.41455364227,0.121845021844,5.44509220123,0.0142011765535,-0.687285349187,0.0226590979623,0.72589513062,-0.1895777821,-1.51489179034,0.24173236442,
1526316989.61,-9.46212291718,0.114094816148,5.43832540512,0.0193056012483,-0.688890443867,0.0261278097897,0.72413713319,-0.159049643115,-1.52001939113,0.223333970842,
1526316989.69,-9.49424552917,0.114580750465,5.43893766403,0.0199125856422,-0.689528245884,0.0261125409662,0.723513940616,-0.147883964127,-1.52193521011,0.213004257327,
1526316989.81,-9.53534317017,0.110697031021,5.43567991257,0.0171649448358,-0.689441808998,0.0223503681677,0.723792662105,-0.121869905351,-1.52166156195,0.177777146207,
1526316989.93,-9.56763458252,0.111429773271,5.4359254837,0.0177519759148,-0.690094607394,0.0224002173728,0.723154568857,-0.111281059959,-1.52357823057,0.168088303263,
1526316990.0,-9.61507034302,0.102950073779,5.41779136658,0.0188218411813,-0.690547360564,0.0206603871547,0.722747002426,-0.0291073610507,-1.52518103172,0.0849654512562,
1526316990.1,-9.64789009094,0.103589087725,5.41752815247,0.0193804928089,-0.691257343694,0.020756488153,0.722050448021,-0.0162637821993,-1.527201393,0.0730471608392,
1526316990.24,-9.70985412598,0.090599194169,5.41012048721,0.0233486542875,-0.692808379119,0.0234516670673,0.720361998913,0.0293665418836,-1.53182688589,0.0368437663372,
1526316990.29,-9.74345588684,0.0910384431481,5.40964746475,0.0239880718307,-0.693553093078,0.0235298251687,0.719621446887,0.0511891146301,-1.53392232271,0.0160354203629,
1526316990.42,-9.79898357391,0.0793483778834,5.39892101288,0.0244199292306,-0.694255845806,0.0248359812314,0.71888501282,0.0179504739923,-1.53595869374,0.0517325692029,
1526316990.53,-9.83237266541,0.0798501521349,5.39847517014,0.0251134196321,-0.695013028712,0.0249927765122,0.718123643391,0.0406627826038,-1.53811108184,0.0302223831847,
1526316990.63,-9.8806219101,0.0720602348447,5.393699646,0.0279151520699,-0.69565232197,0.0256295059469,0.717378365751,0.142692855497,-1.53990027132,-0.0669421276592,
1526316990.7,-9.91375350952,0.0726168081164,5.39346837997,0.0286296829085,-0.696425970599,0.0257887506961,0.716593433593,0.178439420298,-1.54199264166,-0.101453140947,
1526316990.83,-9.96687793732,0.0594526939094,5.38192462921,0.0296659860938,-0.697356108887,0.0260776814093,0.71563562041,0.233267637773,-1.5444510599,-0.154406913915,
1526316990.9,-10.000535965,0.059796679765,5.3812584877,0.0303941058812,-0.698141205065,0.026214611666,0.714834141779,0.285373654804,-1.54645964979,-0.205289512387,
1526316991.02,-10.0385723114,0.0581291541457,5.37660455704,0.0344239783455,-0.698756686507,0.0292143446433,0.713933193544,0.375683582187,-1.54810369812,-0.285649202547,
1526316991.12,-10.0713777542,0.058300640434,5.37609577179,0.0351835774421,-0.699615132023,0.0294320091701,0.713045959079,0.450317135546,-1.55013354633,-0.358900190509,
1526316991.25,-10.1021223068,0.0605871938169,5.36904764175,0.0379489751986,-0.700163583098,0.029702070481,0.712354279269,0.6426311079,-1.54998131625,-0.546916367718,
1526316991.34,-10.1339387894,0.0603587925434,5.36816358566,0.0387084928842,-0.701039658812,0.0300438503852,0.711436867476,0.743392062457,-1.55165560736,-0.646118767392,
1526316991.42,-10.1659240723,0.0590585842729,5.35958576202,0.0404914705581,-0.701174851357,0.0311680425312,0.711155975692,0.802036845617,-1.5514802737,-0.700646840837,
1526316991.54,-10.1962890625,0.0581320561469,5.35885715485,0.0412048435094,-0.70213836961,0.0315152204052,0.710148337796,0.931458342778,-1.55301698206,-0.828567198319,
1526316991.63,-10.2283611298,0.0550645962358,5.35314083099,0.0417277299308,-0.702270201618,0.0323711129712,0.709948921768,0.935998290113,-1.55367834784,-0.831154850747,
1526316991.72,-10.257692337,0.0539100170135,5.35219573975,0.0424498535275,-0.703208993564,0.0326744050684,0.708962273015,1.09199070057,-1.55475498171,-0.985695503417,
1526316991.86,-10.2743806839,0.0623136200011,5.34769630432,0.0445432462684,-0.702933417516,0.0339624204959,0.709046587853,1.10243335862,-1.55351463463,-0.991348328205,
1526316991.93,-10.2961359024,0.0627966970205,5.34573173523,0.0453553266452,-0.704078706603,0.0343779456956,0.707837711698,1.29729131116,-1.55438681535,-1.18446781063,
1526316992.05,-10.305229187,0.0749556347728,5.34191942215,0.0444363058901,-0.703658090084,0.0359130173222,0.708237927653,1.1345783459,-1.55711255385,-1.02088335668,
1526316992.15,-10.3197813034,0.0755001083016,5.33900594711,0.0452042783605,-0.704608895763,0.036205304792,0.70722843066,1.34512970506,-1.55754153336,-1.22993295497,
1526316992.25,-10.3302049637,0.07967364043,5.33317756653,0.0449595030723,-0.703992434174,0.034346199836,0.707950304941,1.26996279588,-1.55477698283,-1.15774512614,
